league.year,league.name,entry.name,phase.name,division.name,S_FIRST,S_LAST,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1966,Mexican League,Mexico City Tigers,regular,,,,,,,,,,,141,,4602,570,,1247,1630,,167,60,32,509,386,,654,,37,79,,43,,0.271,,,,,,,,,,,576,,,,,,,,,,,,,,,,,,,,,,,
1966,Mexican League,Jalisco,regular,,,,,,,,,,,140,,4535,617,,1224,1713,,183,45,72,559,485,,803,,50,64,,100,,0.27,,,,,,,,,,,558,,,,,,,,,,,,,,,,,,,,,,,
1966,Mexican League,Monterrey,regular,,,,,,,,,,,140,,4498,566,,1184,1695,,148,24,105,531,447,,638,,30,63,,15,,0.263,,,,,,,,,,,516,,,,,,,,,,,,,,,,,,,,,,,
1966,Mexican League,Veracruz,regular,,,,,,,,,,,140,,4400,522,,1151,1615,,173,39,71,472,469,,706,,22,54,,47,,0.262,,,,,,,,,,,495,,,,,,,,,,,,,,,,,,,,,,,
1966,Mexican League,Reynosa,regular,,,,,,,,,,,140,,4358,445,,1101,1480,,140,46,49,406,376,,741,,24,75,,55,,0.253,,,,,,,,,,,570,,,,,,,,,,,,,,,,,,,,,,,
1966,Mexican League,Monterrey,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3538,1495,113,117,1,7,,,0.978
1966,Mexican League,Puebla,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,3443,1604,132,137,0,21,,,0.975
1966,Mexican League,Mexico City Tigers,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,3590,1552,151,144,0,41,,,0.971
1966,Mexican League,Veracruz,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3462,1522,156,117,0,8,,,0.97
1966,Mexican League,Jalisco,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3527,1547,176,145,0,18,,,0.966
1966,Mexican League,Poza Rica,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3419,1439,171,119,0,14,,,0.966
1966,Mexican League,Mexico City Reds,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3518,1428,181,128,0,25,,,0.965
1966,Mexican League,Reynosa,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3436,1319,178,98,0,18,,,0.964
