league.year,league.name,entry.name,phase.name,division.name,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1914,Indiana-Illinois-Iowa League,Quincy,regular,,,62,72,2,0.463,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Bloomington,regular,,,56,77,1,0.421,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Moline,regular,,,46,88,1,0.343,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Springfield,regular,,,,,,,,,134,,4345,625,,1188,1620,,202,46,46,,382,,550,,,161,,198,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Decatur,regular,,,,,,,,,137,,4453,599,,1159,1621,,210,84,28,,427,,542,,,169,,119,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Davenport,regular,,,,,,,,,136,,4317,553,,1103,1583,,186,96,35,,356,,630,,,241,,175,,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Peoria,regular,,,,,,,,,138,,4297,607,,1076,1448,,174,72,18,,450,,595,,,171,,349,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Moline,regular,,,,,,,,,135,,4339,420,,1056,1358,,185,36,15,,264,,609,,,172,,177,,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Dubuque,regular,,,,,,,,,134,,4333,502,,1028,1400,,169,64,25,,396,,617,,,162,,181,,0.23700000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Quincy,regular,,,,,,,,,136,,4334,478,,1016,1377,,177,41,34,,429,,581,,,182,,166,,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Bloomington,regular,,,,,,,,,134,,4345,473,,1006,1364,,116,76,30,,382,,587,,,182,,166,,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Indiana-Illinois-Iowa League,Davenport,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,3599,1621,200,56,0,11,,,0.963
1914,Indiana-Illinois-Iowa League,Quincy,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,3585,1690,208,81,0,28,,,0.962
1914,Indiana-Illinois-Iowa League,Moline,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,3519,1578,216,55,0,9,,,0.9590000000000001
1914,Indiana-Illinois-Iowa League,Springfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,3474,1682,223,82,0,8,,,0.9580000000000001
1914,Indiana-Illinois-Iowa League,Decatur,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,3541,1578,232,98,0,14,,,0.9560000000000001
1914,Indiana-Illinois-Iowa League,Dubuque,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,3512,1654,262,70,0,8,,,0.9520000000000001
1914,Indiana-Illinois-Iowa League,Bloomington,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,3549,1646,277,66,0,14,,,0.95
1914,Indiana-Illinois-Iowa League,Peoria,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,3621,1689,280,71,1,11,,,0.9480000000000001
1914,Interstate League,Jamestown,regular/first,,,35,18,,0.65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Warren,regular/first,,,34,20,,0.63,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Bradford,regular/first,,,30,25,,0.545,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Olean,regular/first,,,23,30,,0.434,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Wellsville,regular/first,,,19,33,,0.365,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Hornell,regular/first,,,18,33,,0.353,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Bradford,regular/second,,,29,17,,0.63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Jamestown,regular/second,,,24,22,,0.522,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Warren,regular/second,,,23,25,,0.479,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Olean,regular/second,,,20,23,,0.465,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Hornell,regular/second,,,21,25,,0.457,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Wellsville,regular/second,,,22,27,,0.449,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Jamestown,final,,,4,3,,0.571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Interstate League,Bradford,final,,,3,4,,0.429,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kansas State League,Emporia,regular,,,54,32,,0.628,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kansas State League,Salina,regular,,,47,41,,0.534,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kansas State League,Hutchinson,regular,,,40,49,,0.449,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kansas State League,Great Bend,regular,,,35,54,,0.393,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Cairo,regular,,,77,46,,0.622,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Owensboro,regular,,,66,55,,0.545,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Henderson,regular,,,64,58,,0.525,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Paducah,regular,,,59,65,,0.476,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Clarksville,regular,,,22,39,,0.361,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Hopkinsville,regular,,,20,45,,0.308,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Hopkinsville,regular,,,,,,,,,,,2098,256,,515,,,,,,,,,,,,,,,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Cairo,regular,,,,,,,,,,,4052,509,,986,,,,,,,,,,,,,,,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Paducah,regular,,,,,,,,,,,4180,476,,1001,,,,,,,,,,,,,,,,0.23900000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Owensboro,regular,,,,,,,,,,,3906,489,,925,,,,,,,,,,,,,,,,0.23700000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Henderson,regular,,,,,,,,,,,3908,435,,922,,,,,,,,,,,,,,,,0.23600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Clarksville,regular,,,,,,,,,,,1895,235,,447,,,,,,,,,,,,,,,,0.23600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Kentucky-Illinois-Tennessee League,Henderson,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,1607,248,,,,,,0.9510000000000001
1914,Kentucky-Illinois-Tennessee League,Paducah,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281,1492,262,,,,,,0.9480000000000001
1914,Kentucky-Illinois-Tennessee League,Owensboro,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3211,1428,291,,,,,,0.9410000000000001
1914,Kentucky-Illinois-Tennessee League,Cairo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3265,1467,304,,,,,,0.94
1914,Kentucky-Illinois-Tennessee League,Clarksville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457,676,151,,,,,,0.934
1914,Kentucky-Illinois-Tennessee League,Hopkinsville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635,745,194,,,,,,0.925
1914,Michigan State League,Muskegon,regular,,,76,46,1,0.613,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Michigan State League,Ludington,regular,,,69,50,0,0.58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Michigan State League,Cadillac,regular,,,67,51,2,0.568,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Michigan State League,Manistee/Belding,regular,,,57,64,1,0.471,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Michigan State League,Boyne City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Michigan State League,Traverse City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Michigan State League,Cadillac,regular,,,,,,,,,120,,3849,575,,1016,1380,,152,76,20,,334,,551,,,160,,201,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Michigan State League,Ludington,regular,,,,,,,,,119,,3796,465,,921,1198,,156,38,15,,298,,530,,,145,,178,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Michigan State League,Muskegon,regular,,,,,,,,,120,,3799,449,,861,1028,,115,17,6,,386,,504,,,157,,226,,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Michigan State League,Belding,regular,,,,,,,,,122,,3891,477,,885,1139,,151,17,23,,379,,580,,,160,,212,,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Michigan State League,Muskegon,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,3207,1543,205,94,0,,,,0.9590000000000001
1914,Michigan State League,Ludington,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,3098,1513,223,75,0,,,,0.9540000000000001
1914,Michigan State League,Belding,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,3184,1488,283,76,1,,,,0.9430000000000001
1914,Michigan State League,Cadillac,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,3061,1472,298,81,0,,,,0.9380000000000001
1914,Middle Texas League,Temple,regular/first,,,37,14,,0.725,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Georgetown,regular/first,,,36,14,,0.72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Brenham,regular/first,,,33,19,,0.634,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Lampasas,regular/first,,,20,34,,0.37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Belton,regular/first,,,19,34,,0.358,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Bartlett,regular/first,,,10,40,,0.2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Belton,regular/second,,,18,13,,0.58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Temple,regular/second,,,17,13,,0.556,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Brenham,regular/second,,,17,15,,0.531,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Georgetown,regular/second,,,14,16,,0.466,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Lampasas,regular/second,,,15,17,,0.449,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Bartlett,regular/second,,,12,15,,0.387,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Belton,finals,,,5,1,,0.833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Temple,finals,,,1,5,,0.167,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Temple,regular,,,,,,,,,81,,2697,388,,664,,,,,,,,,,,,,,,,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Georgetown,regular,,,,,,,,,81,,2885,453,,747,,,,,,,,,,,,,,,,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Brenham,regular,,,,,,,,,85,,2783,352,,600,,,,,,,,,,,,,,,,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Belton,regular,,,,,,,,,86,,2841,362,,589,,,,,,,,,,,,,,,,0.20800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Lampasas,regular,,,,,,,,,86,,2883,349,,527,,,,,,,,,,,,,,,,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Bartlett,regular,,,,,,,,,81,,2630,242,,572,,,,,,,,,,,,,,,,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Middle Texas League,Temple,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,2105,965,246,,,,,,0.923
1914,Middle Texas League,Georgetown,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,2094,866,268,,,,,,0.917
1914,Middle Texas League,Brenham,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,2218,743,260,,,,,,0.922
1914,Middle Texas League,Belton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,2228,866,284,,,,,,0.933
1914,Middle Texas League,Lampasas,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,2170,938,249,,,,,,0.896
1914,Middle Texas League,Bartlett,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,2109,929,254,,,,,,0.923
1914,Nebraska State League,Grand Island,regular,,,66,46,,0.589,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Beatrice,regular,,,65,47,,0.58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Hastings,regular,,,64,48,,0.571,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,York,regular,,,60,52,,0.538,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Superior,regular,,,54,58,,0.482,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Norfolk,regular,,,52,60,,0.464,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Columbus,regular,,,49,63,,0.437,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Kearney,regular,,,38,74,,0.339,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Grand Island,regular,,,,,,,,,,,4249,,,1069,,,,,,,,,,,,,,,,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Beatrice,regular,,,,,,,,,,,3786,,,943,,,,,,,,,,,,,,,,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Hastings,regular,,,,,,,,,,,3432,,,845,,,,,,,,,,,,,,,,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Superior,regular,,,,,,,,,,,3518,,,864,,,,,,,,,,,,,,,,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,York,regular,,,,,,,,,,,3640,,,885,,,,,,,,,,,,,,,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Kearney,regular,,,,,,,,,,,3400,,,807,,,,,,,,,,,,,,,,0.23700000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Norfolk,regular,,,,,,,,,,,3720,,,849,,,,,,,,,,,,,,,,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Columbus,regular,,,,,,,,,,,3355,,,741,,,,,,,,,,,,,,,,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Nebraska State League,Columbus,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230,1276,227,,,,,,0.9520000000000001
1914,Nebraska State League,Hastings,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2883,1112,202,,,,,,0.9520000000000001
1914,Nebraska State League,Beatrice,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3061,1479,237,,,,,,0.95
1914,Nebraska State League,Norfolk,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3192,1436,254,,,,,,0.9480000000000001
1914,Nebraska State League,Superior,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2804,1258,232,,,,,,0.9460000000000001
1914,Nebraska State League,York,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359,1185,220,,,,,,0.9420000000000001
1914,Nebraska State League,Grand Island,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3183,1512,299,,,,,,0.94
1914,Nebraska State League,Kearney,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2867,1217,264,,,,,,0.9390000000000001
1914,New England League,Lawrence,regular,,,84,39,0,0.683,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Worcester,regular,,,73,44,0,0.624,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Portland,regular,,,70,48,3,0.593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Lynn,regular,,,60,62,3,0.492,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Lewiston,regular,,,57,66,1,0.463,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Lowell,regular,,,57,66,2,0.463,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Haverhill,regular,,,47,72,0,0.395,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Manchester,regular,,,36,87,1,0.293,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Worcester,regular,,,,,,,,,117,,3801,624,,1046,1386,,169,51,23,,,,,,,174,,147,,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Portland,regular,,,,,,,,,121,,3975,567,,1069,1392,,154,62,15,,,,,,,149,,202,,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Lynn,regular,,,,,,,,,125,,4081,549,,1087,1445,,170,55,26,,,,,,,157,,158,,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Lawrence,regular,,,,,,,,,123,,3843,597,,992,1368,,182,34,42,,,,,,,141,,258,,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Lowell,regular,,,,,,,,,125,,4074,507,,1033,1260,,136,49,31,,,,,,,135,,132,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Haverhill,regular,,,,,,,,,119,,3739,421,,923,1227,,117,23,47,,,,,,,113,,140,,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Manchester,regular,,,,,,,,,124,,4095,392,,1002,1276,,130,42,20,,,,,,,103,,115,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Lewiston,regular,,,,,,,,,124,,3940,485,,932,1232,,122,59,20,,,,,,,167,,146,,0.23700000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,New England League,Worcester,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,3063,1452,254,,,,,,0.9470000000000001
1914,New England League,Lowell,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3293,1621,295,,,,,,0.9430000000000001
1914,New England League,Lawrence,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,3205,1809,301,,,,,,0.9430000000000001
1914,New England League,Lewiston,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,3152,1475,278,,,,,,0.9430000000000001
1914,New England League,Portland,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,3134,1506,297,,,,,,0.94
1914,New England League,Lynn,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3154,1532,307,,,,,,0.9390000000000001
1914,New England League,Manchester,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,3151,1572,318,,,,,,0.937
1914,New England League,Haverhill,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,2933,1539,318,,,,,,0.934
1914,New York State League,Elmira,regular,,,90,48,,0.652,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
