league.year,league.name,person.ref,person.name.last,person.name.given,person.bats,person.throws,phase.name,S_STINT,entry.name,B_G,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,B_AVG_RANK,P_G,P_GS,P_CG,P_SHO,P_TO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_SO,P_HP,P_SH,P_WP,P_BK,P_SB,P_ERA,P_ERA_RANK,F_1B_POS,F_1B_G,F_1B_TC,F_1B_PO,F_1B_A,F_1B_E,F_1B_DP,F_1B_TP,F_1B_PCT,F_2B_POS,F_2B_G,F_2B_TC,F_2B_PO,F_2B_A,F_2B_E,F_2B_DP,F_2B_TP,F_2B_PCT,F_3B_POS,F_3B_G,F_3B_TC,F_3B_PO,F_3B_A,F_3B_E,F_3B_DP,F_3B_TP,F_3B_PCT,F_SS_POS,F_SS_G,F_SS_TC,F_SS_PO,F_SS_A,F_SS_E,F_SS_DP,F_SS_TP,F_SS_PCT,F_OF_POS,F_OF_G,F_OF_TC,F_OF_PO,F_OF_A,F_OF_E,F_OF_DP,F_OF_TP,F_OF_PCT,F_LF_POS,F_LF_G,F_LF_TC,F_LF_PO,F_LF_A,F_LF_E,F_LF_DP,F_LF_TP,F_LF_PCT,F_CF_POS,F_CF_G,F_CF_TC,F_CF_PO,F_CF_A,F_CF_E,F_CF_DP,F_CF_TP,F_CF_PCT,F_RF_POS,F_RF_G,F_RF_TC,F_RF_PO,F_RF_A,F_RF_E,F_RF_DP,F_RF_TP,F_RF_PCT,F_C_POS,F_C_G,F_C_INN,F_C_TC,F_C_PO,F_C_A,F_C_E,F_C_DP,F_C_TP,F_C_PB,F_C_SB,F_C_CS,F_C_PCT,F_P_POS,F_P_G,F_P_TC,F_P_PO,F_P_A,F_P_E,F_P_DP,F_P_TP,F_P_PCT,F_ALL_G,F_ALL_TC,F_ALL_PO,F_ALL_A,F_ALL_E,F_ALL_DP,F_ALL_TP,F_ALL_PCT
1945.0,Ohio State League,B00502,Brashaw,Leo,L,,regular,0,Newark,34.0,72.0,10.0,,19.0,27.0,,3.0,1.0,1.0,11.0,6.0,6.0,,0.0,0.0,,0.0,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00515,Caciavely,Thomas,R,,regular,0,Newark,103.0,382.0,74.0,,100.0,126.0,,17.0,3.0,1.0,49.0,82.0,54.0,,1.0,1.0,,13.0,,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00528,Brittan,Calvin,R,,regular,0,Lima,47.0,157.0,36.0,,41.0,53.0,,2.0,5.0,0.0,21.0,30.0,19.0,,0.0,4.0,,4.0,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00531,Nolan,Matthew,L,,regular,0,Middletown,51.0,138.0,17.0,,36.0,49.0,,5.0,4.0,0.0,12.0,6.0,23.0,,0.0,4.0,,2.0,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00544,Murphy,John,R,,regular,0,Zanesville,103.0,305.0,60.0,,79.0,106.0,,23.0,2.0,0.0,43.0,71.0,65.0,,6.0,4.0,,7.0,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00553,Archer,Robert,R,,regular,0,Marion,77.0,286.0,40.0,,74.0,104.0,,12.0,6.0,2.0,36.0,22.0,44.0,,1.0,6.0,,3.0,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00566,Coles,Ray,R,,regular,0,Newark,26.0,93.0,23.0,,24.0,32.0,,4.0,2.0,0.0,9.0,14.0,8.0,,2.0,6.0,,2.0,,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00577,Jowaiszas,John,R,,regular,0,Marion,13.0,31.0,3.0,,8.0,10.0,,0.0,1.0,0.0,2.0,8.0,10.0,,2.0,0.0,,0.0,,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00589,Davis,Leigh,R,,regular,0,Zanesville,17.0,31.0,3.0,,8.0,10.0,,2.0,0.0,0.0,8.0,6.0,4.0,,0.0,1.0,,2.0,,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00590,Miller,John,R,,regular,1,Marion,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00590,Miller,John,R,,regular,2,Springfield,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00590,Miller,John,R,,regular,T,,69.0,219.0,43.0,,56.0,84.0,,11.0,1.0,5.0,32.0,38.0,50.0,,2.0,1.0,,3.0,,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00609,Willsey,William,R,,regular,0,Lima,24.0,55.0,10.0,,14.0,18.0,,1.0,0.0,1.0,6.0,8.0,31.0,,1.0,1.0,,1.0,,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00614,Marx,Lawrence,R,,regular,0,Marion,96.0,293.0,52.0,,74.0,102.0,,12.0,5.0,2.0,40.0,38.0,64.0,,9.0,4.0,,18.0,,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00623,Arthur,William,L,,regular,0,Lima,101.0,318.0,56.0,,80.0,87.0,,4.0,0.0,1.0,37.0,46.0,33.0,,0.0,13.0,,8.0,,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00638,Kruppa,Edward,L,,regular,0,Middletown,22.0,40.0,6.0,,10.0,11.0,,1.0,0.0,0.0,2.0,3.0,11.0,,0.0,0.0,,0.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00646,O'Connor,Conlon,R,,regular,0,Newark,11.0,20.0,2.0,,5.0,5.0,,0.0,0.0,0.0,2.0,2.0,7.0,,0.0,1.0,,0.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00651,Perini,Leo,R,,regular,1,Newark,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00651,Perini,Leo,R,,regular,2,Marion,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00651,Perini,Leo,R,,regular,T,,84.0,302.0,47.0,,75.0,106.0,,10.0,6.0,3.0,43.0,38.0,35.0,,2.0,4.0,,19.0,,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00667,Pope,Donald,L,,regular,0,Newark,58.0,214.0,28.0,,53.0,72.0,,8.0,1.0,3.0,25.0,18.0,34.0,,2.0,3.0,,7.0,,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00672,Turczak,Joseph,L,,regular,1,Lima,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00672,Turczak,Joseph,L,,regular,2,Middletown,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00672,Turczak,Joseph,L,,regular,T,,19.0,73.0,16.0,,18.0,20.0,,2.0,0.0,0.0,10.0,3.0,10.0,,0.0,0.0,,3.0,,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00680,Isringhaus,Roger,R,,regular,0,Springfield,17.0,57.0,1.0,,14.0,16.0,,2.0,0.0,0.0,8.0,2.0,10.0,,0.0,1.0,,0.0,,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00695,Wolfe,Earl,R,,regular,0,Springfield,124.0,466.0,79.0,,114.0,144.0,,23.0,2.0,1.0,43.0,68.0,76.0,,1.0,7.0,,14.0,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00705,Blenke,John,R,,regular,0,Lima,13.0,49.0,13.0,,12.0,14.0,,0.0,1.0,0.0,7.0,11.0,11.0,,1.0,0.0,,7.0,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00718,Mikesell,Morris,R,,regular,0,Zanesville,126.0,470.0,91.0,,114.0,137.0,,17.0,3.0,0.0,44.0,82.0,64.0,,3.0,17.0,,16.0,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00726,Dix,Robert,R,,regular,1,Newark,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00726,Dix,Robert,R,,regular,2,Marion,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00726,Dix,Robert,R,,regular,T,,54.0,181.0,28.0,,44.0,64.0,,9.0,4.0,1.0,17.0,29.0,31.0,,7.0,1.0,,5.0,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00739,Barkovich,Martin,R,,regular,0,Newark,97.0,352.0,53.0,,85.0,129.0,,11.0,6.0,7.0,62.0,43.0,73.0,,3.0,1.0,,9.0,,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00747,Fuertes,Frederick,R,,regular,0,Springfield,41.0,134.0,22.0,,32.0,34.0,,2.0,0.0,0.0,16.0,23.0,29.0,,4.0,4.0,,8.0,,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00752,Distler,Marvin,R,,regular,0,Lima,36.0,109.0,22.0,,26.0,42.0,,6.0,2.0,2.0,18.0,15.0,14.0,,2.0,0.0,,3.0,,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00760,Simpson,Clifford,R,,regular,0,Springfield,130.0,443.0,78.0,,105.0,140.0,,29.0,3.0,0.0,68.0,102.0,75.0,,10.0,9.0,,12.0,,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00771,Witterschein,John,R,,regular,0,Springfield,57.0,156.0,24.0,,37.0,44.0,,7.0,0.0,0.0,17.0,24.0,32.0,,0.0,8.0,,4.0,,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00783,Allison,Ben,R,,regular,0,Springfield,23.0,38.0,8.0,,9.0,10.0,,1.0,0.0,0.0,4.0,7.0,10.0,,0.0,1.0,,0.0,,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00794,Otto,Ralph,R,,regular,0,Middletown,106.0,351.0,48.0,,83.0,117.0,,12.0,8.0,2.0,35.0,45.0,46.0,,6.0,7.0,,6.0,,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00806,Shope,Jack,R,,regular,0,Springfield,37.0,110.0,14.0,,26.0,39.0,,6.0,2.0,1.0,13.0,6.0,26.0,,2.0,0.0,,0.0,,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00811,Muhr,Robert,R,,regular,0,Marion,48.0,102.0,10.0,,24.0,26.0,,2.0,0.0,0.0,4.0,7.0,23.0,,2.0,3.0,,0.0,,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00822,Gianetti,John,R,,regular,0,Lima,61.0,214.0,28.0,,50.0,62.0,,6.0,3.0,0.0,23.0,17.0,23.0,,5.0,3.0,,0.0,,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00833,Biggs,Harley,R,,regular,0,Middletown,14.0,30.0,4.0,,7.0,10.0,,1.0,1.0,0.0,4.0,1.0,7.0,,0.0,0.0,,0.0,,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00840,Condit,Clarence,R,,regular,0,Zanesville,23.0,69.0,9.0,,16.0,18.0,,2.0,0.0,0.0,7.0,7.0,14.0,,0.0,1.0,,0.0,,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00854,Diedrick,Robert,?,,regular,0,Marion,99.0,324.0,66.0,,75.0,109.0,,15.0,8.0,1.0,44.0,67.0,74.0,,6.0,4.0,,16.0,,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00865,Sharpe,Byron,R,,regular,0,Zanesville,101.0,286.0,42.0,,66.0,93.0,,7.0,7.0,2.0,45.0,45.0,50.0,,5.0,6.0,,9.0,,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00879,Sugrue,Joseph,R,,regular,0,Marion,31.0,104.0,22.0,,24.0,26.0,,2.0,0.0,0.0,7.0,29.0,13.0,,1.0,3.0,,5.0,,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00887,Dattero,Michael,R,,regular,0,Newark,99.0,263.0,54.0,,60.0,72.0,,6.0,3.0,0.0,18.0,71.0,57.0,,1.0,9.0,,8.0,,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00898,Kritch,Joseph,R,,regular,0,Newark,42.0,145.0,19.0,,33.0,46.0,,6.0,2.0,1.0,13.0,25.0,20.0,,1.0,1.0,,0.0,,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00904,Bruno,Frank,R,,regular,0,Springfield,32.0,101.0,17.0,,23.0,27.0,,2.0,1.0,0.0,8.0,16.0,17.0,,0.0,1.0,,3.0,,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00912,Yglesias,Justo,R,,regular,0,Zanesville,70.0,210.0,21.0,,47.0,58.0,,7.0,2.0,0.0,28.0,27.0,52.0,,9.0,2.0,,5.0,,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00920,Dumbach,Joseph,R,,regular,0,Springfield,41.0,116.0,16.0,,26.0,34.0,,8.0,0.0,0.0,12.0,6.0,19.0,,3.0,0.0,,1.0,,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00936,Slater,Donald,R,,regular,1,Marion,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00936,Slater,Donald,R,,regular,2,Lima,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00936,Slater,Donald,R,,regular,T,,42.0,121.0,19.0,,27.0,34.0,,3.0,2.0,0.0,19.0,4.0,11.0,,0.0,0.0,,0.0,,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00948,Walker,John,R,,regular,0,Middletown,10.0,18.0,2.0,,4.0,6.0,,0.0,1.0,0.0,1.0,0.0,2.0,,0.0,1.0,,0.0,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00957,Nuxhall,Joseph,L,,regular,0,Lima,21.0,55.0,10.0,,12.0,17.0,,2.0,0.0,1.0,3.0,4.0,7.0,,0.0,2.0,,5.0,,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,Ohio State League,B00961,Mullen,Meredith,R,,regular,0,Newark,15.0,46.0,10.0,,10.0,13.0,,1.0,1.0,0.0,4.0,10.0,8.0,,0.0,1.0,,0.0,,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
