league.year,league.name,entry.name,phase.name,division.name,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1916,Indiana-Illinois-Iowa League,Hannibal,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,3566,1634,259,76,,12,,,0.952
1916,Indiana-Illinois-Iowa League,Moline,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,3491,1667,261,80,,16,,,0.952
1916,Indiana-Illinois-Iowa League,Davenport,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,3393,1673,261,87,,26,,,0.951
1916,Indiana-Illinois-Iowa League,Quincy,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,3529,1605,276,89,,16,,,0.949
1916,International League,Buffalo,regular,,,82,58,,0.586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Providence,regular,,,76,62,,0.551,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Montreal,regular,,,75,64,,0.539,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Baltimore,regular,,,74,66,,0.529,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Toronto,regular,,,73,66,,0.525,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Richmond,regular,,,64,75,,0.46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Rochester,regular,,,60,78,,0.435,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Newark,regular,,,52,87,,0.374,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Baltimore,regular,,,74,66,0,,,,,,4731,695,,1329,1756,,183,62,40,,492,,467,,,151,,152,,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Buffalo,regular,,,82,58,1,,,,,,4747,693,,1331,1710,,194,61,21,,455,,557,,,254,,135,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Montreal,regular,,,75,64,2,,,,,,4911,811,,1366,1817,,194,58,47,,639,,531,,,165,,193,,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Providence,regular,,,76,62,1,,,,,,4592,621,,1225,1628,,165,86,22,,409,,458,,,154,,158,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Rochester,regular,,,60,78,4,,,,,,4773,629,,1284,1621,,173,61,14,,451,,573,,,156,,183,,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Richmond,regular,,,64,75,2,,,,,,4585,591,,1201,1561,,161,71,19,,494,,537,,,168,,137,,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Toronto,regular,,,73,66,4,,,,,,4696,550,,1226,1488,,172,36,9,,465,,479,,,189,,189,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Newark,regular,,,52,87,0,,,,,,4602,475,,1141,1399,,147,33,15,,406,,516,,,130,,141,,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,International League,Buffalo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,3766,1748,193,106,0,5,,,0.966
1916,International League,Rochester,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,3744,1810,221,105,1,19,,,0.962
1916,International League,Toronto,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,3863,1873,235,91,0,12,,,0.961
1916,International League,Providence,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,3668,1846,231,127,0,18,,,0.96
1916,International League,Richmond,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,3744,1778,239,109,1,26,,,0.959
1916,International League,Montreal,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,3746,1858,247,70,0,13,,,0.956
1916,International League,Newark,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,3689,1786,250,103,0,8,,,0.956
1916,International League,Baltimore,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3722,1750,312,121,2,13,,,0.946
1916,Interstate League,Ridgway,regular/first,,,30,13,,0.698,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Bradford,regular/first,,,26,18,,0.591,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,St. Mary's,regular/first,,,25,18,,0.581,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Warren,regular/first,,,24,19,,0.558,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Johnsonburg,regular/first,,,19,23,,0.452,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Erie,regular/first,,,20,24,,0.455,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Olean,regular/first,,,16,25,,0.39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Wellsville,regular/first,,,10,30,,0.25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Ridgway,regular/second,,,26,11,,0.703,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,St. Mary's,regular/second,,,24,12,,0.667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Bradford,regular/second,,,19,20,,0.487,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Wellsville,regular/second,,,17,18,,0.486,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Erie,regular/second,,,6,13,,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Johnsonburg,regular/second,,,8,26,,0.235,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Ridgway,regular,,,,,,,,,79,,2611,359,,684,,,,,,,,,,,,107,,107,,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Warren,regular,,,,,,,,,58,,1939,253,,487,,,,,,,,,,,,61,,70,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Bradford,regular,,,,,,,,,84,,2799,319,,699,,,,,,,,,,,,75,,62,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Erie,regular,,,,,,,,,66,,2132,235,,520,,,,,,,,,,,,73,,87,,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Olean,regular,,,,,,,,,41,,1318,153,,315,,,,,,,,,,,,55,,30,,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,St. Mary's,regular,,,,,,,,,79,,2522,291,,590,,,,,,,,,,,,116,,124,,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Wellsville,regular,,,,,,,,,80,,2627,268,,612,,,,,,,,,,,,84,,79,,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,Johnsonburg,regular,,,,,,,,,73,,2340,248,,545,,,,,,,,,,,,92,,82,,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Interstate League,St. Mary's,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,3307,2134,1034,139,38,,,,,0.958
1916,Interstate League,Ridgway,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3210,2109,965,136,54,,,,,0.958
1916,Interstate League,Wellsville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3213,2089,965,159,41,,,,,0.951
1916,Interstate League,Warren,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2331,1514,698,119,32,,,,,0.949
1916,Interstate League,Bradford,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,3395,2225,993,177,53,,,,,0.948
1916,Interstate League,Olean,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,1714,1056,566,92,28,,,,,0.946
1916,Interstate League,Johnsonburg,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2889,1883,844,162,33,,,,,0.944
1916,Interstate League,Erie,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,2775,1736,868,171,56,,,,,0.938
1916,Kentucky-Illinois-Tennessee League,Clarksville,regular/first,,,35,14,,0.715,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Kentucky-Illinois-Tennessee League,Henderson,regular/first,,,32,17,,0.654,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Kentucky-Illinois-Tennessee League,Owensboro,regular/first,,,26,22,,0.54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Kentucky-Illinois-Tennessee League,Dawson Springs,regular/first,,,23,25,,0.48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Kentucky-Illinois-Tennessee League,Madisonville,regular/first,,,18,31,,0.363,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Kentucky-Illinois-Tennessee League,Hopkinsville,regular/first,,,13,36,,0.26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Kentucky-Illinois-Tennessee League,Owensboro,regular/second,,,15,7,,0.682,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Kentucky-Illinois-Tennessee League,Clarksville,regular/second,,,13,10,,0.565,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Kentucky-Illinois-Tennessee League,Henderson,regular/second,,,12,11,,0.523,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Kentucky-Illinois-Tennessee League,Dawson Springs,regular/second,,,9,15,,0.375,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Kentucky-Illinois-Tennessee League,Hopkinsville,regular/second,,,9,13,,0.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Syracuse,regular,,,81,52,,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Scranton,regular,,,67,52,,0.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Binghamton,regular,,,69,61,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Wilkes-Barre,regular,,,62,63,,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Utica,regular,,,63,68,,0.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Reading,regular,,,58,75,,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Elmira,regular,,,59,75,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Harrisburg,regular,,,56,74,,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Binghamton,regular,,,,,,,,,130,,4186,528,,1118,1419,,,,,,,,,,,,,,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Wilkes-Barre,regular,,,,,,,,,125,,4062,533,,1050,1332,,,,,,,,,,,,,,,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Utica,regular,,,,,,,,,131,,4117,367,,1060,1308,,,,,,,,,,,,,,,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Scranton,regular,,,,,,,,,119,,3742,492,,960,1224,,,,,,,,,,,,,,,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Elmira,regular,,,,,,,,,134,,4471,480,,1121,1441,,,,,,,,,,,,,,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Syracuse,regular,,,,,,,,,133,,4116,512,,1030,1272,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Harrisburg,regular,,,,,,,,,130,,4030,450,,974,1229,,,,,,,,,,,,,,,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Reading,regular,,,,,,,,,128,,4237,453,,1002,1213,,,,,,,,,,,,,,,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,New York State League,Elmira,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,3471,1668,176,,,,,,0.967
1916,New York State League,Binghamton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,3320,1630,207,,,,,,0.96
1916,New York State League,Syracuse,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,3514,1589,226,,,,,,0.958
1916,New York State League,Reading,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,3391,1761,232,,,,,,0.957
1916,New York State League,Harrisburg,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,3308,1629,222,,,,,,0.957
1916,New York State League,Utica,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,3269,1644,234,,,,,,0.955
1916,New York State League,Wilkes-Barre,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3248,1495,224,,,,,,0.955
1916,New York State League,Scranton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,3040,1533,235,,,,,,0.951
1916,North Carolina State League,Asheville,regular/first,,,33,21,,0.611,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Winston-Salem,regular/first,,,30,22,,0.577,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Charlotte,regular/first,,,31,22,,0.514,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Durham,regular/first,,,27,28,,0.491,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Raleigh,regular/first,,,25,27,,0.481,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Greensboro,regular/first,,,14,39,,0.264,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Charlotte,regular/second,,,38,20,,0.655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Durham,regular/second,,,34,23,,0.596,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Winston-Salem,regular/second,,,32,27,,0.542,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Greensboro,regular/second,,,31,27,,0.534,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Asheville,regular/second,,,25,32,,0.439,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Raleigh,regular/second,,,13,44,,0.228,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Charlotte,finals,,,4,0,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Asheville,finals,,,0,4,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Winston-Salem,regular,,,,,,,,,,,3731,526,,1079,1350,,,,,,,,,,,131,,153,,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Asheville,regular,,,,,,,,,,,3695,468,,991,1308,,,,,,,,,,,122,,75,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Charlotte,regular,,,,,,,,,,,3764,497,,977,1391,,,,,,,,,,,143,,187,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Durham,regular,,,,,,,,,,,3679,495,,936,1218,,,,,,,,,,,156,,193,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Raleigh,regular,,,,,,,,,,,3614,366,,859,1131,,,,,,,,,,,134,,113,,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Greensboro,regular,,,,,,,,,,,3537,352,,823,1032,,,,,,,,,,,123,,116,,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,North Carolina State League,Asheville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2929,1515,195,,,,,,0.958
1916,North Carolina State League,Winston-Salem,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2918,1341,215,,,,,,0.954
1916,North Carolina State League,Durham,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999,1261,219,,,,,,0.951
1916,North Carolina State League,Greensboro,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910,1284,254,,,,,,0.943
1916,North Carolina State League,Charlotte,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127,1374,253,,,,,,0.942
1916,North Carolina State League,Raleigh,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805,1358,242,,,,,,0.94
1916,Northern League,Winnipeg,regular/first,,,35,26,,0.574,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Duluth,regular/first,,,34,28,,0.548,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Superior,regular/first,,,29,34,,0.547,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Fargo-Moorhead,regular/first,,,30,29,,0.508,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Virginia,regular/first,,,28,32,,0.467,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Fort William,regular/first,,,23,40,,0.365,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Fargo-Moorhead,regular/second,,,38,18,,0.679,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Winnipeg,regular/second,,,36,20,,0.643,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Duluth,regular/second,,,23,33,,0.411,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Superior,regular/second,,,16,42,,0.276,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Fargo-Moorhead,final,,,2,2,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Winnipeg,final,,,2,2,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Winnipeg,regular,,,,,,,,,,,3856,558,,1090,,,,,,,,,,,,162,,236,,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Fargo-Moorhead,regular,,,,,,,,,,,3536,433,,884,,,,,,,,,,,,155,,157,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Duluth,regular,,,,,,,,,,,3107,356,,768,,,,,,,,,,,,109,,103,,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Superior,regular,,,,,,,,,,,3250,354,,764,,,,,,,,,,,,122,,107,,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northern League,Fargo-Moorhead,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,2996,1352,193,,,,,,0.957
1916,Northern League,Winnipeg,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,3267,1410,227,,,,,,0.954
1916,Northern League,Superior,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,2717,1426,212,,,,,,0.951
1916,Northern League,Duluth,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,2226,1350,230,,,,,,0.94
1916,Northwestern League,Spokane,regular,,,78,49,,0.614,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northwestern League,Butte,regular,,,65,60,,0.52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northwestern League,Tacoma,regular,,,62,59,,0.514,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northwestern League,Great Falls,regular,,,60,59,,0.504,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northwestern League,Seattle,regular,,,60,70,,0.462,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northwestern League,Vancouver,regular,,,51,77,,0.398,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northwestern League,Butte,regular,,,,,,,,,,,4414,829,,1334,,,,,,,,,,,,,,155,,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northwestern League,Spokane,regular,,,,,,,,,,,4207,684,,1208,,,,,,,,,,,,,,177,,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Northwestern League,Vancouver,regular,,,,,,,,,,,4522,657,,1215,,,,,,,,,,,,,,115,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
